date,from state,to state
2/11/20150:00,DOWN,UP
2/14/20150:00,DOWN,DOWN
2/15/20150:00,DOWN,UP
2/17/20150:00,DOWN,DOWN
2/18/20150:00,DOWN,DOWN
2/19/20150:00,DOWN,DOWN
2/20/20150:00,DOWN,DOWN
2/21/20150:00,DOWN,DOWN
2/22/20150:00,DOWN,DOWN
2/23/20150:00,DOWN,DOWN
2/24/20150:00,DOWN,DOWN
2/25/20150:00,DOWN,UP
2/27/20150:00,DOWN,DOWN
2/28/20150:00,DOWN,UP
3/3/20150:00,DOWN,DOWN
3/4/20150:00,DOWN,DOWN
3/5/20150:00,DOWN,DOWN
3/6/20150:00,DOWN,DOWN
3/7/20150:00,DOWN,UP
3/9/20150:00,DOWN,DOWN
3/10/20150:00,DOWN,DOWN
3/11/20150:00,DOWN,DOWN
3/12/20150:00,DOWN,DOWN
3/13/20150:00,DOWN,DOWN
3/14/20150:00,DOWN,DOWN
3/15/20150:00,DOWN,DOWN
3/16/20150:00,DOWN,DOWN
3/17/20150:00,DOWN,DOWN
3/18/20150:00,DOWN,DOWN
3/19/20150:00,DOWN,DOWN
