date,from state,to state
4/10/20150:00,UP,DOWN
4/14/20150:00,UP,UP
4/15/20150:00,UP,DOWN
4/17/20150:00,UP,DOWN
4/19/20150:00,UP,UP
4/20/20150:00,UP,DOWN
4/22/20150:00,UP,DOWN
4/26/20150:00,UP,DOWN
4/28/20150:00,UP,UP
4/29/20150:00,UP,DOWN
5/1/20150:00,UP,UP
5/2/20150:00,UP,DOWN
5/6/20150:00,UP,UP
5/7/20150:00,UP,DOWN
5/10/20150:00,UP,DOWN
5/13/20150:00,UP,UP
5/14/20150:00,UP,DOWN
5/16/20150:00,UP,DOWN
5/19/20150:00,UP,UP
5/20/20150:00,UP,UP
5/21/20150:00,UP,DOWN
5/23/20150:00,UP,DOWN
5/27/20150:00,UP,DOWN
6/1/20150:00,UP,DOWN
6/4/20150:00,UP,UP
6/5/20150:00,UP,DOWN
6/7/20150:00,UP,UP
6/8/20150:00,UP,DOWN
6/10/20150:00,UP,UP
6/11/20150:00,UP,UP
