date,from state,to state
10/13/20140:00,UP,DOWN
10/16/20140:00,UP,UP
10/17/20140:00,UP,DOWN
10/20/20140:00,UP,DOWN
10/25/20140:00,UP,DOWN
10/27/20140:00,UP,DOWN
10/29/20140:00,UP,DOWN
11/2/20140:00,UP,UP
11/3/20140:00,UP,UP
11/4/20140:00,UP,UP
11/5/20140:00,UP,DOWN
11/7/20140:00,UP,UP
11/8/20140:00,UP,UP
11/9/20140:00,UP,UP
11/10/20140:00,UP,UP
11/11/20140:00,UP,DOWN
11/15/20140:00,UP,DOWN
11/18/20140:00,UP,DOWN
11/21/20140:00,UP,UP
11/22/20140:00,UP,UP
11/23/20140:00,UP,UP
11/24/20140:00,UP,DOWN
11/26/20140:00,UP,UP
11/27/20140:00,UP,DOWN
11/29/20140:00,UP,UP
11/30/20140:00,UP,UP
12/1/20140:00,UP,DOWN
12/4/20140:00,UP,DOWN
12/6/20140:00,UP,DOWN
12/10/20140:00,UP,UP
