date,from state,to state
12/23/2014 0:00, DOWN, DOWN
12/24/2014 0:00, DOWN, DOWN
12/25/2014 0:00, DOWN, DOWN
12/26/2014 0:00, DOWN, DOWN
12/27/2014 0:00, DOWN, DOWN
12/28/2014 0:00, DOWN, DOWN
12/29/2014 0:00, DOWN, DOWN
12/30/2014 0:00, DOWN, DOWN
12/31/2014 0:00, DOWN, DOWN
1/1/2015 0:00, DOWN, DOWN
1/2/2015 0:00, DOWN, DOWN
1/3/2015 0:00, DOWN, DOWN
1/4/2015 0:00, DOWN, UP
1/6/2015 0:00, DOWN, DOWN
1/7/2015 0:00, DOWN, DOWN
1/8/2015 0:00, DOWN, DOWN
1/9/2015 0:00, DOWN, DOWN
1/10/2015 0:00, DOWN, DOWN
1/11/2015 0:00, DOWN, DOWN
1/12/2015 0:00, DOWN, DOWN
1/13/2015 0:00, DOWN, UP
1/15/2015 0:00, DOWN, DOWN
1/16/2015 0:00, DOWN, UP
1/18/2015 0:00, DOWN, DOWN
1/19/2015 0:00, DOWN, UP
1/21/2015 0:00, DOWN, DOWN
1/22/2015 0:00, DOWN, UP
1/24/2015 0:00, DOWN, UP
1/26/2015 0:00, DOWN, DOWN
1/27/2015 0:00, DOWN, DOWN
