date,from state,to state
12/30/20140:00,DOWN,DOWN
12/31/20140:00,DOWN,DOWN
1/1/20150:00,DOWN,DOWN
1/2/20150:00,DOWN,DOWN
1/3/20150:00,DOWN,DOWN
1/4/20150:00,DOWN,DOWN
1/5/20150:00,DOWN,DOWN
1/6/20150:00,DOWN,DOWN
1/7/20150:00,DOWN,DOWN
1/8/20150:00,DOWN,DOWN
1/9/20150:00,DOWN,DOWN
1/10/20150:00,DOWN,DOWN
1/11/20150:00,DOWN,DOWN
1/12/20150:00,DOWN,DOWN
1/13/20150:00,DOWN,UP
1/15/20150:00,DOWN,DOWN
1/16/20150:00,DOWN,UP
1/18/20150:00,DOWN,DOWN
1/19/20150:00,DOWN,UP
1/21/20150:00,DOWN,DOWN
1/22/20150:00,DOWN,UP
1/24/20150:00,DOWN,UP
1/26/20150:00,DOWN,DOWN
1/27/20150:00,DOWN,DOWN
1/28/20150:00,DOWN,DOWN
1/29/20150:00,DOWN,DOWN
1/30/20150:00,DOWN,DOWN
1/31/20150:00,DOWN,DOWN
2/1/20150:00,DOWN,DOWN
2/2/20150:00,DOWN,DOWN
