date,from state,to state
1/4/2016 0:00, DOWN, DOWN
1/5/2016 0:00, DOWN, UP
1/7/2016 0:00, DOWN, DOWN
1/8/2016 0:00, DOWN, DOWN
1/9/2016 0:00, DOWN, DOWN
1/10/2016 0:00, DOWN, DOWN
1/11/2016 0:00, DOWN, DOWN
1/12/2016 0:00, DOWN, DOWN
1/13/2016 0:00, DOWN, DOWN
1/14/2016 0:00, DOWN, UP
1/16/2016 0:00, DOWN, UP
1/18/2016 0:00, DOWN, UP
1/20/2016 0:00, DOWN, DOWN
1/21/2016 0:00, DOWN, UP
1/24/2016 0:00, DOWN, UP
1/27/2016 0:00, DOWN, DOWN
1/28/2016 0:00, DOWN, DOWN
1/29/2016 0:00, DOWN, DOWN
1/30/2016 0:00, DOWN, UP
2/2/2016 0:00, DOWN, UP
2/4/2016 0:00, DOWN, DOWN
2/5/2016 0:00, DOWN, DOWN
2/6/2016 0:00, DOWN, DOWN
2/7/2016 0:00, DOWN, UP
2/10/2016 0:00, DOWN, UP
2/14/2016 0:00, DOWN, UP
2/18/2016 0:00, DOWN, UP
2/21/2016 0:00, DOWN, DOWN
2/22/2016 0:00, DOWN, UP
2/24/2016 0:00, DOWN, UP
