date,from state,to state
2/29/2016 0:00, DOWN, DOWN
3/1/2016 0:00, DOWN, DOWN
3/2/2016 0:00, DOWN, DOWN
3/3/2016 0:00, DOWN, DOWN
3/4/2016 0:00, DOWN, UP
3/7/2016 0:00, DOWN, UP
3/11/2016 0:00, DOWN, UP
3/17/2016 0:00, DOWN, UP
3/23/2016 0:00, DOWN, UP
3/27/2016 0:00, DOWN, DOWN
3/28/2016 0:00, DOWN, DOWN
3/29/2016 0:00, DOWN, UP
4/2/2016 0:00, DOWN, UP
4/5/2016 0:00, DOWN, DOWN
4/6/2016 0:00, DOWN, DOWN
4/7/2016 0:00, DOWN, UP
4/12/2016 0:00, DOWN, UP
4/16/2016 0:00, DOWN, UP
4/21/2016 0:00, DOWN, UP
4/26/2016 0:00, DOWN, UP
4/29/2016 0:00, DOWN, UP
5/1/2016 0:00, DOWN, UP
5/3/2016 0:00, DOWN, UP
5/6/2016 0:00, DOWN, DOWN
5/7/2016 0:00, DOWN, UP
5/9/2016 0:00, DOWN, UP
5/15/2016 0:00, DOWN, DOWN
5/16/2016 0:00, DOWN, UP
5/18/2016 0:00, DOWN, UP
5/21/2016 0:00, DOWN, UP
