date,from state,to state
10/30/2014 0:00, DOWN, DOWN
10/31/2014 0:00, DOWN, DOWN
11/1/2014 0:00, DOWN, UP
11/6/2014 0:00, DOWN, UP
11/12/2014 0:00, DOWN, DOWN
11/13/2014 0:00, DOWN, DOWN
11/14/2014 0:00, DOWN, UP
11/16/2014 0:00, DOWN, DOWN
11/17/2014 0:00, DOWN, UP
11/19/2014 0:00, DOWN, DOWN
11/20/2014 0:00, DOWN, UP
11/25/2014 0:00, DOWN, UP
11/28/2014 0:00, DOWN, UP
12/2/2014 0:00, DOWN, DOWN
12/3/2014 0:00, DOWN, UP
12/5/2014 0:00, DOWN, UP
12/7/2014 0:00, DOWN, DOWN
12/8/2014 0:00, DOWN, DOWN
12/9/2014 0:00, DOWN, UP
12/12/2014 0:00, DOWN, UP
12/14/2014 0:00, DOWN, DOWN
12/15/2014 0:00, DOWN, DOWN
12/16/2014 0:00, DOWN, DOWN
12/17/2014 0:00, DOWN, UP
12/20/2014 0:00, DOWN, UP
12/23/2014 0:00, DOWN, DOWN
12/24/2014 0:00, DOWN, UP
12/26/2014 0:00, DOWN, UP
12/28/2014 0:00, DOWN, DOWN
12/29/2014 0:00, DOWN, UP
