date,from state,to state
1/1/2013 0:00, DOWN, UP
1/4/2013 0:00, DOWN, UP
1/10/2013 0:00, DOWN, UP
1/12/2013 0:00, DOWN, UP
1/14/2013 0:00, DOWN, UP
1/18/2013 0:00, DOWN, UP
1/23/2013 0:00, DOWN, UP
1/26/2013 0:00, DOWN, UP
2/1/2013 0:00, DOWN, UP
2/3/2013 0:00, DOWN, UP
2/12/2013 0:00, DOWN, UP
2/14/2013 0:00, DOWN, UP
2/16/2013 0:00, DOWN, UP
2/22/2013 0:00, DOWN, UP
2/26/2013 0:00, DOWN, UP
3/1/2013 0:00, DOWN, UP
3/9/2013 0:00, DOWN, UP
3/11/2013 0:00, DOWN, UP
3/14/2013 0:00, DOWN, UP
3/21/2013 0:00, DOWN, DOWN
3/22/2013 0:00, DOWN, UP
3/27/2013 0:00, DOWN, UP
4/3/2013 0:00, DOWN, UP
4/9/2013 0:00, DOWN, DOWN
4/10/2013 0:00, DOWN, DOWN
4/11/2013 0:00, DOWN, DOWN
4/12/2013 0:00, DOWN, DOWN
4/13/2013 0:00, DOWN, DOWN
4/14/2013 0:00, DOWN, DOWN
4/15/2013 0:00, DOWN, UP
