date,from state,to state
1/1/20130:00,DOWN,DOWN
1/2/20130:00,DOWN,DOWN
1/3/20130:00,DOWN,DOWN
1/4/20130:00,DOWN,DOWN
1/5/20130:00,DOWN,UP
1/8/20130:00,DOWN,UP
1/10/20130:00,DOWN,DOWN
1/11/20130:00,DOWN,DOWN
1/12/20130:00,DOWN,UP
1/14/20130:00,DOWN,UP
1/18/20130:00,DOWN,DOWN
1/19/20130:00,DOWN,UP
1/23/20130:00,DOWN,UP
1/26/20130:00,DOWN,UP
1/29/20130:00,DOWN,UP
1/31/20130:00,DOWN,DOWN
2/1/20130:00,DOWN,UP
2/3/20130:00,DOWN,DOWN
2/4/20130:00,DOWN,UP
2/12/20130:00,DOWN,UP
2/14/20130:00,DOWN,DOWN
2/15/20130:00,DOWN,DOWN
2/16/20130:00,DOWN,DOWN
2/17/20130:00,DOWN,UP
2/19/20130:00,DOWN,DOWN
2/20/20130:00,DOWN,UP
2/22/20130:00,DOWN,DOWN
2/23/20130:00,DOWN,UP
2/26/20130:00,DOWN,UP
3/1/20130:00,DOWN,DOWN
