date,from state,to state
2/2/20160:00,DOWN,UP
2/4/20160:00,DOWN,DOWN
2/5/20160:00,DOWN,DOWN
2/6/20160:00,DOWN,DOWN
2/7/20160:00,DOWN,DOWN
2/8/20160:00,DOWN,UP
2/10/20160:00,DOWN,UP
2/14/20160:00,DOWN,UP
2/18/20160:00,DOWN,UP
2/20/20160:00,DOWN,DOWN
2/21/20160:00,DOWN,DOWN
2/22/20160:00,DOWN,UP
2/24/20160:00,DOWN,UP
2/26/20160:00,DOWN,DOWN
2/27/20160:00,DOWN,DOWN
2/28/20160:00,DOWN,DOWN
2/29/20160:00,DOWN,DOWN
3/1/20160:00,DOWN,DOWN
3/2/20160:00,DOWN,DOWN
3/3/20160:00,DOWN,DOWN
3/4/20160:00,DOWN,UP
3/7/20160:00,DOWN,DOWN
3/8/20160:00,DOWN,DOWN
3/9/20160:00,DOWN,DOWN
3/10/20160:00,DOWN,DOWN
3/11/20160:00,DOWN,DOWN
3/12/20160:00,DOWN,DOWN
3/13/20160:00,DOWN,DOWN
3/14/20160:00,DOWN,DOWN
3/15/20160:00,DOWN,DOWN
