date,from state,to state
12/5/20130:00,DOWN,DOWN
12/6/20130:00,DOWN,UP
12/10/20130:00,DOWN,DOWN
12/11/20130:00,DOWN,UP
12/13/20130:00,DOWN,UP
12/15/20130:00,DOWN,DOWN
12/16/20130:00,DOWN,DOWN
12/17/20130:00,DOWN,UP
12/19/20130:00,DOWN,DOWN
12/20/20130:00,DOWN,UP
12/23/20130:00,DOWN,UP
12/26/20130:00,DOWN,DOWN
12/27/20130:00,DOWN,UP
12/30/20130:00,DOWN,UP
1/6/20140:00,DOWN,UP
1/8/20140:00,DOWN,UP
1/11/20140:00,DOWN,DOWN
1/12/20140:00,DOWN,DOWN
1/13/20140:00,DOWN,UP
1/15/20140:00,DOWN,DOWN
1/16/20140:00,DOWN,UP
1/19/20140:00,DOWN,DOWN
1/20/20140:00,DOWN,DOWN
1/21/20140:00,DOWN,DOWN
1/22/20140:00,DOWN,DOWN
1/23/20140:00,DOWN,UP
1/26/20140:00,DOWN,UP
1/28/20140:00,DOWN,DOWN
1/29/20140:00,DOWN,DOWN
1/30/20140:00,DOWN,DOWN
