date,from state,to state
4/10/2015 0:00, UP, DOWN
4/14/2015 0:00, UP, UP
4/15/2015 0:00, UP, DOWN
4/17/2015 0:00, UP, DOWN
4/19/2015 0:00, UP, UP
4/20/2015 0:00, UP, DOWN
4/22/2015 0:00, UP, DOWN
4/26/2015 0:00, UP, DOWN
4/28/2015 0:00, UP, UP
4/29/2015 0:00, UP, DOWN
5/1/2015 0:00, UP, UP
5/2/2015 0:00, UP, DOWN
5/6/2015 0:00, UP, UP
5/7/2015 0:00, UP, DOWN
5/10/2015 0:00, UP, DOWN
5/13/2015 0:00, UP, UP
5/14/2015 0:00, UP, DOWN
5/16/2015 0:00, UP, DOWN
5/19/2015 0:00, UP, UP
5/20/2015 0:00, UP, UP
5/21/2015 0:00, UP, DOWN
5/23/2015 0:00, UP, DOWN
5/27/2015 0:00, UP, DOWN
6/1/2015 0:00, UP, DOWN
6/4/2015 0:00, UP, UP
6/5/2015 0:00, UP, DOWN
6/7/2015 0:00, UP, UP
6/8/2015 0:00, UP, DOWN
6/10/2015 0:00, UP, UP
6/11/2015 0:00, UP, UP
