date,from state,to state
8/30/2013 0:00, UP, DOWN
9/2/2013 0:00, UP, DOWN
9/6/2013 0:00, UP, DOWN
9/8/2013 0:00, UP, UP
9/9/2013 0:00, UP, UP
9/10/2013 0:00, UP, UP
9/11/2013 0:00, UP, UP
9/12/2013 0:00, UP, DOWN
9/14/2013 0:00, UP, UP
9/15/2013 0:00, UP, UP
9/16/2013 0:00, UP, UP
9/17/2013 0:00, UP, DOWN
9/21/2013 0:00, UP, DOWN
9/23/2013 0:00, UP, UP
9/24/2013 0:00, UP, UP
9/25/2013 0:00, UP, UP
9/26/2013 0:00, UP, UP
9/27/2013 0:00, UP, UP
9/28/2013 0:00, UP, DOWN
9/30/2013 0:00, UP, DOWN
10/2/2013 0:00, UP, UP
10/3/2013 0:00, UP, DOWN
10/5/2013 0:00, UP, UP
10/6/2013 0:00, UP, UP
10/7/2013 0:00, UP, UP
10/8/2013 0:00, UP, DOWN
10/11/2013 0:00, UP, UP
10/12/2013 0:00, UP, UP
10/13/2013 0:00, UP, UP
10/14/2013 0:00, UP, DOWN
