date,from state,to state
6/12/2015 0:00, UP, UP
6/13/2015 0:00, UP, UP
6/14/2015 0:00, UP, UP
6/15/2015 0:00, UP, DOWN
6/19/2015 0:00, UP, DOWN
6/21/2015 0:00, UP, DOWN
6/24/2015 0:00, UP, UP
6/25/2015 0:00, UP, UP
6/26/2015 0:00, UP, DOWN
6/28/2015 0:00, UP, UP
6/29/2015 0:00, UP, DOWN
7/2/2015 0:00, UP, UP
7/3/2015 0:00, UP, UP
7/4/2015 0:00, UP, DOWN
7/7/2015 0:00, UP, DOWN
7/9/2015 0:00, UP, UP
7/10/2015 0:00, UP, UP
7/11/2015 0:00, UP, DOWN
7/16/2015 0:00, UP, DOWN
7/19/2015 0:00, UP, DOWN
7/21/2015 0:00, UP, DOWN
7/23/2015 0:00, UP, UP
7/24/2015 0:00, UP, UP
7/25/2015 0:00, UP, UP
7/26/2015 0:00, UP, UP
7/27/2015 0:00, UP, DOWN
8/1/2015 0:00, UP, DOWN
8/3/2015 0:00, UP, DOWN
8/6/2015 0:00, UP, DOWN
8/8/2015 0:00, UP, DOWN
