date,from state,to state
2/13/2015 0:00, UP, DOWN
2/16/2015 0:00, UP, DOWN
2/18/2015 0:00, UP, UP
2/19/2015 0:00, UP, UP
2/20/2015 0:00, UP, DOWN
2/22/2015 0:00, UP, UP
2/23/2015 0:00, UP, DOWN
2/26/2015 0:00, UP, UP
2/27/2015 0:00, UP, UP
2/28/2015 0:00, UP, UP
3/1/2015 0:00, UP, UP
3/2/2015 0:00, UP, DOWN
3/4/2015 0:00, UP, DOWN
3/6/2015 0:00, UP, DOWN
3/8/2015 0:00, UP, UP
3/9/2015 0:00, UP, UP
3/10/2015 0:00, UP, DOWN
3/14/2015 0:00, UP, UP
3/15/2015 0:00, UP, DOWN
3/18/2015 0:00, UP, UP
3/19/2015 0:00, UP, DOWN
3/21/2015 0:00, UP, DOWN
3/24/2015 0:00, UP, UP
3/25/2015 0:00, UP, DOWN
3/27/2015 0:00, UP, DOWN
3/29/2015 0:00, UP, DOWN
3/31/2015 0:00, UP, UP
4/1/2015 0:00, UP, UP
4/2/2015 0:00, UP, DOWN
4/4/2015 0:00, UP, DOWN
