date,from state,to state
12/2/2015 0:00, UP, UP
12/3/2015 0:00, UP, UP
12/4/2015 0:00, UP, DOWN
12/6/2015 0:00, UP, UP
12/7/2015 0:00, UP, DOWN
12/10/2015 0:00, UP, DOWN
12/13/2015 0:00, UP, UP
12/14/2015 0:00, UP, DOWN
12/16/2015 0:00, UP, UP
12/17/2015 0:00, UP, DOWN
12/22/2015 0:00, UP, UP
12/23/2015 0:00, UP, UP
12/24/2015 0:00, UP, DOWN
12/26/2015 0:00, UP, DOWN
12/28/2015 0:00, UP, DOWN
12/30/2015 0:00, UP, UP
12/31/2015 0:00, UP, DOWN
1/3/2016 0:00, UP, DOWN
1/6/2016 0:00, UP, DOWN
1/15/2016 0:00, UP, DOWN
1/17/2016 0:00, UP, DOWN
1/19/2016 0:00, UP, DOWN
1/22/2016 0:00, UP, UP
1/23/2016 0:00, UP, DOWN
1/25/2016 0:00, UP, UP
1/26/2016 0:00, UP, DOWN
1/31/2016 0:00, UP, UP
2/1/2016 0:00, UP, DOWN
2/3/2016 0:00, UP, DOWN
2/8/2016 0:00, UP, UP
