date,from state,to state
2/10/2013 0:00, UP, UP
2/11/2013 0:00, UP, DOWN
2/13/2013 0:00, UP, DOWN
2/15/2013 0:00, UP, DOWN
2/17/2013 0:00, UP, UP
2/18/2013 0:00, UP, UP
2/19/2013 0:00, UP, UP
2/20/2013 0:00, UP, UP
2/21/2013 0:00, UP, DOWN
2/23/2013 0:00, UP, UP
2/24/2013 0:00, UP, UP
2/25/2013 0:00, UP, DOWN
2/27/2013 0:00, UP, UP
2/28/2013 0:00, UP, DOWN
3/2/2013 0:00, UP, UP
3/3/2013 0:00, UP, UP
3/4/2013 0:00, UP, UP
3/5/2013 0:00, UP, UP
3/6/2013 0:00, UP, UP
3/7/2013 0:00, UP, UP
3/8/2013 0:00, UP, DOWN
3/10/2013 0:00, UP, DOWN
3/12/2013 0:00, UP, UP
3/13/2013 0:00, UP, DOWN
3/15/2013 0:00, UP, UP
3/16/2013 0:00, UP, UP
3/17/2013 0:00, UP, UP
3/18/2013 0:00, UP, UP
3/19/2013 0:00, UP, UP
3/20/2013 0:00, UP, DOWN
