date,from state,to state
8/10/2015 0:00, UP, DOWN
8/13/2015 0:00, UP, DOWN
8/18/2015 0:00, UP, UP
8/19/2015 0:00, UP, DOWN
8/24/2015 0:00, UP, UP
8/25/2015 0:00, UP, DOWN
8/27/2015 0:00, UP, DOWN
8/30/2015 0:00, UP, DOWN
9/1/2015 0:00, UP, DOWN
9/3/2015 0:00, UP, UP
9/4/2015 0:00, UP, UP
9/5/2015 0:00, UP, UP
9/6/2015 0:00, UP, UP
9/7/2015 0:00, UP, DOWN
9/9/2015 0:00, UP, UP
9/10/2015 0:00, UP, DOWN
9/16/2015 0:00, UP, DOWN
9/21/2015 0:00, UP, DOWN
9/23/2015 0:00, UP, UP
9/24/2015 0:00, UP, DOWN
9/27/2015 0:00, UP, DOWN
9/30/2015 0:00, UP, DOWN
10/2/2015 0:00, UP, DOWN
10/4/2015 0:00, UP, UP
10/5/2015 0:00, UP, DOWN
10/8/2015 0:00, UP, UP
10/9/2015 0:00, UP, UP
10/10/2015 0:00, UP, DOWN
10/12/2015 0:00, UP, UP
10/13/2015 0:00, UP, UP
