date,from state,to state
10/13/2014 0:00, UP, DOWN
10/16/2014 0:00, UP, UP
10/17/2014 0:00, UP, DOWN
10/20/2014 0:00, UP, DOWN
10/25/2014 0:00, UP, DOWN
10/27/2014 0:00, UP, DOWN
10/29/2014 0:00, UP, DOWN
11/2/2014 0:00, UP, UP
11/3/2014 0:00, UP, UP
11/4/2014 0:00, UP, UP
11/5/2014 0:00, UP, DOWN
11/7/2014 0:00, UP, UP
11/8/2014 0:00, UP, UP
11/9/2014 0:00, UP, UP
11/10/2014 0:00, UP, UP
11/11/2014 0:00, UP, DOWN
11/15/2014 0:00, UP, DOWN
11/18/2014 0:00, UP, DOWN
11/21/2014 0:00, UP, UP
11/22/2014 0:00, UP, UP
11/23/2014 0:00, UP, UP
11/24/2014 0:00, UP, DOWN
11/26/2014 0:00, UP, UP
11/27/2014 0:00, UP, DOWN
11/29/2014 0:00, UP, UP
11/30/2014 0:00, UP, UP
12/1/2014 0:00, UP, DOWN
12/4/2014 0:00, UP, DOWN
12/6/2014 0:00, UP, DOWN
12/10/2014 0:00, UP, UP
