date,from state,to state
10/23/20150:00,DOWN,DOWN
10/24/20150:00,DOWN,DOWN
10/25/20150:00,DOWN,UP
10/30/20150:00,DOWN,UP
11/4/20150:00,DOWN,DOWN
11/5/20150:00,DOWN,UP
11/7/20150:00,DOWN,DOWN
11/8/20150:00,DOWN,DOWN
11/9/20150:00,DOWN,DOWN
11/10/20150:00,DOWN,UP
11/12/20150:00,DOWN,DOWN
11/13/20150:00,DOWN,DOWN
11/14/20150:00,DOWN,UP
11/16/20150:00,DOWN,DOWN
11/17/20150:00,DOWN,DOWN
11/18/20150:00,DOWN,DOWN
11/19/20150:00,DOWN,DOWN
11/20/20150:00,DOWN,DOWN
11/21/20150:00,DOWN,DOWN
11/22/20150:00,DOWN,DOWN
11/23/20150:00,DOWN,UP
11/26/20150:00,DOWN,DOWN
11/27/20150:00,DOWN,UP
11/29/20150:00,DOWN,DOWN
11/30/20150:00,DOWN,DOWN
12/1/20150:00,DOWN,DOWN
12/2/20150:00,DOWN,DOWN
12/3/20150:00,DOWN,UP
12/5/20150:00,DOWN,DOWN
12/6/20150:00,DOWN,UP
