date,from state,to state
5/3/20150:00,DOWN,DOWN
5/4/20150:00,DOWN,DOWN
5/5/20150:00,DOWN,UP
5/8/20150:00,DOWN,DOWN
5/9/20150:00,DOWN,UP
5/11/20150:00,DOWN,DOWN
5/12/20150:00,DOWN,UP
5/15/20150:00,DOWN,UP
5/17/20150:00,DOWN,DOWN
5/18/20150:00,DOWN,UP
5/22/20150:00,DOWN,UP
5/24/20150:00,DOWN,DOWN
5/25/20150:00,DOWN,DOWN
5/26/20150:00,DOWN,UP
5/28/20150:00,DOWN,DOWN
5/29/20150:00,DOWN,DOWN
5/30/20150:00,DOWN,DOWN
5/31/20150:00,DOWN,UP
6/2/20150:00,DOWN,DOWN
6/3/20150:00,DOWN,UP
6/6/20150:00,DOWN,UP
6/9/20150:00,DOWN,UP
6/16/20150:00,DOWN,DOWN
6/17/20150:00,DOWN,DOWN
6/18/20150:00,DOWN,UP
6/20/20150:00,DOWN,UP
6/22/20150:00,DOWN,DOWN
6/23/20150:00,DOWN,UP
6/27/20150:00,DOWN,UP
6/30/20150:00,DOWN,DOWN
