date,from state,to state
5/28/20160:00,DOWN,UP
5/30/20160:00,DOWN,UP
6/6/20160:00,DOWN,UP
6/8/20160:00,DOWN,UP
6/13/20160:00,DOWN,UP
6/16/20160:00,DOWN,UP
6/19/20160:00,DOWN,DOWN
6/20/20160:00,DOWN,DOWN
6/21/20160:00,DOWN,UP
6/25/20160:00,DOWN,UP
6/27/20160:00,DOWN,DOWN
6/28/20160:00,DOWN,UP
7/2/20160:00,DOWN,UP
7/4/20160:00,DOWN,UP
7/6/20160:00,DOWN,UP
7/8/20160:00,DOWN,DOWN
7/9/20160:00,DOWN,DOWN
7/10/20160:00,DOWN,UP
7/12/20160:00,DOWN,UP
7/15/20160:00,DOWN,UP
7/17/20160:00,DOWN,UP
7/19/20160:00,DOWN,DOWN
7/20/20160:00,DOWN,DOWN
7/21/20160:00,DOWN,UP
7/24/20160:00,DOWN,DOWN
7/25/20160:00,DOWN,UP
7/29/20160:00,DOWN,DOWN
7/30/20160:00,DOWN,DOWN
7/31/20160:00,DOWN,DOWN
8/1/20160:00,DOWN,UP
8/4/20160:00,DOWN,UP
