date,from state,to state
8/28/20130:00,DOWN,UP
8/31/20130:00,DOWN,DOWN
9/1/20130:00,DOWN,UP
9/3/20130:00,DOWN,DOWN
9/4/20130:00,DOWN,DOWN
9/5/20130:00,DOWN,UP
9/7/20130:00,DOWN,UP
9/13/20130:00,DOWN,UP
9/18/20130:00,DOWN,DOWN
9/19/20130:00,DOWN,DOWN
9/20/20130:00,DOWN,UP
9/22/20130:00,DOWN,UP
9/29/20130:00,DOWN,UP
10/1/20130:00,DOWN,UP
10/4/20130:00,DOWN,UP
10/9/20130:00,DOWN,DOWN
10/10/20130:00,DOWN,UP
10/15/20130:00,DOWN,UP
10/23/20130:00,DOWN,DOWN
10/24/20130:00,DOWN,DOWN
10/25/20130:00,DOWN,UP
10/29/20130:00,DOWN,UP
11/9/20130:00,DOWN,UP
11/14/20130:00,DOWN,UP
11/18/20130:00,DOWN,UP
11/23/20130:00,DOWN,UP
11/30/20130:00,DOWN,UP
12/4/20130:00,DOWN,DOWN
12/5/20130:00,DOWN,DOWN
12/6/20130:00,DOWN,UP
