date,from state,to state
12/31/20140:00,DOWN,UP
1/2/20150:00,DOWN,DOWN
1/3/20150:00,DOWN,UP
1/7/20150:00,DOWN,UP
1/9/20150:00,DOWN,DOWN
1/10/20150:00,DOWN,UP
1/12/20150:00,DOWN,DOWN
1/13/20150:00,DOWN,UP
1/15/20150:00,DOWN,DOWN
1/16/20150:00,DOWN,UP
1/19/20150:00,DOWN,UP
1/26/20150:00,DOWN,DOWN
1/27/20150:00,DOWN,DOWN
1/28/20150:00,DOWN,DOWN
1/29/20150:00,DOWN,DOWN
1/30/20150:00,DOWN,UP
2/2/20150:00,DOWN,DOWN
2/3/20150:00,DOWN,DOWN
2/4/20150:00,DOWN,UP
2/7/20150:00,DOWN,DOWN
2/8/20150:00,DOWN,DOWN
2/9/20150:00,DOWN,DOWN
2/10/20150:00,DOWN,UP
2/14/20150:00,DOWN,DOWN
2/15/20150:00,DOWN,UP
2/17/20150:00,DOWN,UP
2/21/20150:00,DOWN,UP
2/24/20150:00,DOWN,DOWN
2/25/20150:00,DOWN,UP
3/3/20150:00,DOWN,UP
