date,from state,to state
3/5/20150:00,DOWN,UP
3/7/20150:00,DOWN,UP
3/11/20150:00,DOWN,DOWN
3/12/20150:00,DOWN,DOWN
3/13/20150:00,DOWN,UP
3/16/20150:00,DOWN,DOWN
3/17/20150:00,DOWN,UP
3/20/20150:00,DOWN,UP
3/22/20150:00,DOWN,DOWN
3/23/20150:00,DOWN,UP
3/26/20150:00,DOWN,UP
3/28/20150:00,DOWN,UP
3/30/20150:00,DOWN,UP
4/3/20150:00,DOWN,UP
4/5/20150:00,DOWN,DOWN
4/6/20150:00,DOWN,DOWN
4/7/20150:00,DOWN,DOWN
4/8/20150:00,DOWN,DOWN
4/9/20150:00,DOWN,UP
4/11/20150:00,DOWN,DOWN
4/12/20150:00,DOWN,DOWN
4/13/20150:00,DOWN,UP
4/16/20150:00,DOWN,UP
4/18/20150:00,DOWN,UP
4/21/20150:00,DOWN,UP
4/23/20150:00,DOWN,DOWN
4/24/20150:00,DOWN,DOWN
4/25/20150:00,DOWN,UP
4/27/20150:00,DOWN,UP
4/30/20150:00,DOWN,UP
