date,from state,to state
11/5/20150:00,DOWN,UP
11/7/20150:00,DOWN,UP
11/9/20150:00,DOWN,DOWN
11/10/20150:00,DOWN,UP
11/13/20150:00,DOWN,DOWN
11/14/20150:00,DOWN,UP
11/17/20150:00,DOWN,DOWN
11/18/20150:00,DOWN,DOWN
11/19/20150:00,DOWN,UP
11/21/20150:00,DOWN,DOWN
11/22/20150:00,DOWN,DOWN
11/23/20150:00,DOWN,UP
11/27/20150:00,DOWN,UP
11/30/20150:00,DOWN,DOWN
12/1/20150:00,DOWN,UP
12/5/20150:00,DOWN,UP
12/8/20150:00,DOWN,DOWN
12/9/20150:00,DOWN,UP
12/11/20150:00,DOWN,DOWN
12/12/20150:00,DOWN,UP
12/15/20150:00,DOWN,UP
12/18/20150:00,DOWN,DOWN
12/19/20150:00,DOWN,DOWN
12/20/20150:00,DOWN,DOWN
12/21/20150:00,DOWN,UP
12/25/20150:00,DOWN,UP
12/27/20150:00,DOWN,UP
12/29/20150:00,DOWN,UP
1/1/20160:00,DOWN,DOWN
1/2/20160:00,DOWN,UP
