date,from state,to state
2/29/20160:00,DOWN,DOWN
3/1/20160:00,DOWN,DOWN
3/2/20160:00,DOWN,DOWN
3/3/20160:00,DOWN,DOWN
3/4/20160:00,DOWN,UP
3/7/20160:00,DOWN,UP
3/11/20160:00,DOWN,UP
3/17/20160:00,DOWN,UP
3/23/20160:00,DOWN,UP
3/27/20160:00,DOWN,DOWN
3/28/20160:00,DOWN,DOWN
3/29/20160:00,DOWN,UP
4/2/20160:00,DOWN,UP
4/5/20160:00,DOWN,DOWN
4/6/20160:00,DOWN,DOWN
4/7/20160:00,DOWN,UP
4/12/20160:00,DOWN,UP
4/16/20160:00,DOWN,UP
4/21/20160:00,DOWN,UP
4/26/20160:00,DOWN,UP
4/29/20160:00,DOWN,UP
5/1/20160:00,DOWN,UP
5/3/20160:00,DOWN,UP
5/6/20160:00,DOWN,DOWN
5/7/20160:00,DOWN,UP
5/9/20160:00,DOWN,UP
5/15/20160:00,DOWN,DOWN
5/16/20160:00,DOWN,UP
5/18/20160:00,DOWN,UP
5/21/20160:00,DOWN,UP
