date,from state,to state
8/23/20150:00,DOWN,UP
8/26/20150:00,DOWN,UP
8/28/20150:00,DOWN,DOWN
8/29/20150:00,DOWN,UP
8/31/20150:00,DOWN,UP
9/2/20150:00,DOWN,UP
9/8/20150:00,DOWN,UP
9/11/20150:00,DOWN,DOWN
9/12/20150:00,DOWN,DOWN
9/13/20150:00,DOWN,DOWN
9/14/20150:00,DOWN,DOWN
9/15/20150:00,DOWN,UP
9/17/20150:00,DOWN,DOWN
9/18/20150:00,DOWN,DOWN
9/19/20150:00,DOWN,DOWN
9/20/20150:00,DOWN,UP
9/22/20150:00,DOWN,UP
9/25/20150:00,DOWN,DOWN
9/26/20150:00,DOWN,UP
9/28/20150:00,DOWN,DOWN
9/29/20150:00,DOWN,UP
10/1/20150:00,DOWN,UP
10/3/20150:00,DOWN,UP
10/6/20150:00,DOWN,DOWN
10/7/20150:00,DOWN,UP
10/11/20150:00,DOWN,UP
10/17/20150:00,DOWN,UP
10/20/20150:00,DOWN,UP
10/30/20150:00,DOWN,UP
11/4/20150:00,DOWN,DOWN
